,Participant Public ID,Response,Absolute Reaction Time, Emergence,Group,Segment
2828,637fefef5c620e2f66047f28,4,9116.76000000001,-1.944042719,A_8,11
2829,637fefef5c620e2f66047f28,3,6316.72399999992,-10.36638303,B_8,15
2830,637fefef5c620e2f66047f28,6,7645.44999999972,1.718538275,B_1,18
2831,637fefef5c620e2f66047f28,1,5150.04300000006,-7.562859945,B_1,6
2832,637fefef5c620e2f66047f28,2,12700.0959999999,-4.177645817,A_8,24
2833,637fefef5c620e2f66047f28,6,5066.71400000015,1.783964827,B_1,17
2834,637fefef5c620e2f66047f28,2,9350.08400000003,-6.653581611,B_1,10
2835,637fefef5c620e2f66047f28,2,7909.29999999958,-3.311969808,A_8,5
2836,637fefef5c620e2f66047f28,6,5173.5419999985,0.735905282,B_6,20
2837,637fefef5c620e2f66047f28,3,3796.13499999931,-4.523052519,B_4,2
2838,637fefef5c620e2f66047f28,2,4562.66999999969,-4.841539236,A_9,20
2839,637fefef5c620e2f66047f28,5,6462.23799999919,-3.700926975,B_6,18
2840,637fefef5c620e2f66047f28,2,7640.57799999951,-8.549926017,A_6,4
2841,637fefef5c620e2f66047f28,2,7450.05899999989,-8.714994139,B_3,6
2842,637fefef5c620e2f66047f28,3,5808.90299999923,-9.198525324,A_9,4
2843,5ef0530e6a229555fac1f7c9,6,12451.46,-6.32460102,A_5,14
2844,5ef0530e6a229555fac1f7c9,7,7433.22,-0.779575199,A_9,7
2845,5ef0530e6a229555fac1f7c9,8,14522.62,-4.572664443,A_2,3
2846,5ef0530e6a229555fac1f7c9,4,12986.2799999999,-10.59572674,B_5,24
2847,5ef0530e6a229555fac1f7c9,6,15774.3,0.250040899,A_8,13
2848,5ef0530e6a229555fac1f7c9,9,15456.4999999999,0.180217404,B_1,1
2849,5ef0530e6a229555fac1f7c9,6,12159.46,-7.748238146,A_8,7
2850,5ef0530e6a229555fac1f7c9,8,11956.5599999999,-4.87659682,A_5,13
2851,5ef0530e6a229555fac1f7c9,7,11769.4799999999,-5.454296927,B_8,28
2852,5ef0530e6a229555fac1f7c9,9,11786.5,-8.54708066,A_2,22
2853,5ef0530e6a229555fac1f7c9,8,11636.16,-8.014782625,A_6,6
2854,5ef0530e6a229555fac1f7c9,6,7988.44,-3.520670777,B_7,3
2855,5ef0530e6a229555fac1f7c9,8,11601.44,-8.519438631,B_5,27
2856,5ef0530e6a229555fac1f7c9,9,11925.2,-13.6770885,B_6,3
2857,5ef0530e6a229555fac1f7c9,10,12491.5199999999,-9.943797363,B_1,15
2858,5ef0530e6a229555fac1f7c9,6,12274.4199999999,-18.49240868,B_3,2
2859,5ef0530e6a229555fac1f7c9,6,12292.6399999999,-7.822195403,B_5,2
2860,5ef0530e6a229555fac1f7c9,8,12599.92,-2.079079814,B_8,31
2861,5ef0530e6a229555fac1f7c9,7,18538.5599999999,-5.031380268,A_5,12
2862,5ef0530e6a229555fac1f7c9,9,12785.8399999999,-5.818038828,B_8,34
2863,5ef0530e6a229555fac1f7c9,9,12493.5799999999,-11.22712131,B_4,10
2864,5ef0530e6a229555fac1f7c9,8,14822.2,-6.904784133,B_3,7
2865,5ef0530e6a229555fac1f7c9,10,11823.0999999999,-3.460485893,B_4,28
2866,5ef0530e6a229555fac1f7c9,8,10461.28,-2.816490937,B_9,3
2867,5ef0530e6a229555fac1f7c9,10,22467.7999999999,-18.26361652,B_8,17
2868,5ef0530e6a229555fac1f7c9,9,12652.8599999999,-4.801022291,B_5,6
2869,5ef0530e6a229555fac1f7c9,10,11818.94,-14.73137104,B_6,11
2870,5ef0530e6a229555fac1f7c9,10,12256.9,-3.510375965,B_4,27
2871,5ef0530e6a229555fac1f7c9,6,12792.9799999999,-8.93960136,A_8,18
2872,5ef0530e6a229555fac1f7c9,10,14106.5,-9.198525324,A_9,4
2873,5ef0530e6a229555fac1f7c9,7,12654.26,-10.41927112,A_6,7
2874,5ef0530e6a229555fac1f7c9,4,18415.8599999999,-10.3582981,A_8,17
2875,5ef0530e6a229555fac1f7c9,9,13192.1999999999,-7.608836855,B_5,29
2876,5ef0530e6a229555fac1f7c9,6,11750.84,-0.30783271,A_9,6
2877,5ef0530e6a229555fac1f7c9,4,11059.76,-0.05025368,A_10,7
2878,5ef0530e6a229555fac1f7c9,9,12275.2199999999,-6.479811228,B_2,3
2879,5ef0530e6a229555fac1f7c9,10,12190.66,-4.711105241,B_3,12
2880,5ef0530e6a229555fac1f7c9,10,11842.96,-2.505374073,B_8,14
2881,5ef0530e6a229555fac1f7c9,9,11585.5999999999,-10.86329086,B_5,28
2882,5ef0530e6a229555fac1f7c9,6,12189.88,-3.876497941,A_9,30
2883,5ef0530e6a229555fac1f7c9,4,16320.4999999998,-2.468797896,B_2,4
2884,5ef0530e6a229555fac1f7c9,9,12558.4799999999,-1.161305809,A_2,2
2885,5ef0530e6a229555fac1f7c9,3,14739.42,-7.039451695,A_2,11
2886,5ef0530e6a229555fac1f7c9,3,14051.38,-3.689407416,B_9,10
2887,5ef0530e6a229555fac1f7c9,2,12541.5999999998,-3.023302823,A_10,1
2888,5ef0530e6a229555fac1f7c9,10,252681.94,-8.273603926,B_8,16
2889,5ef0530e6a229555fac1f7c9,10,11817.64,-5.919870906,A_5,1
2890,5ef0530e6a229555fac1f7c9,6,14041.42,-2.291627766,B_1,8
2891,5ef0530e6a229555fac1f7c9,10,11285.3399999999,-5.261540721,B_4,22
2892,5ef0530e6a229555fac1f7c9,7,11008.44,-2.596546952,A_4,3
2893,5ef0530e6a229555fac1f7c9,4,12816.2199999999,-7.302097552,B_8,33
2894,5ef0530e6a229555fac1f7c9,7,12781.78,-5.197752877,A_5,15
2895,5ef0530e6a229555fac1f7c9,7,13914.5999999999,-5.499897554,A_9,24
2896,5ef0530e6a229555fac1f7c9,6,11285.18,-6.069217655,A_6,3
2897,5ef0530e6a229555fac1f7c9,8,14374.6200000001,-7.494499799,B_5,7
2898,5ef0530e6a229555fac1f7c9,7,12415.0999999999,-4.071521393,B_9,6
2899,5ef0530e6a229555fac1f7c9,10,12455.4599999999,-4.455561293,B_8,32
2900,5ef0530e6a229555fac1f7c9,10,11285.64,0.735905282,B_6,20
2901,5ef0530e6a229555fac1f7c9,9,12823.8799999998,-3.393990968,B_4,1
2902,5ef0530e6a229555fac1f7c9,7,12272.4,-1.971734915,B_7,6
2903,5ef0530e6a229555fac1f7c9,6,11499.1199999999,-0.202111392,A_8,8
2904,5ef0530e6a229555fac1f7c9,4,12991.2599999998,-8.71170834,A_2,13
2905,5ef0530e6a229555fac1f7c9,9,11368.28,-4.759291057,B_4,13
2906,5ef0530e6a229555fac1f7c9,10,11398.56,-6.434306211,B_5,5
2907,5ef0530e6a229555fac1f7c9,6,11052.6799999999,-4.553773188,A_5,8
2908,5ef0530e6a229555fac1f7c9,8,12168.78,-4.185638287,B_8,6
2909,5ef0530e6a229555fac1f7c9,6,14237.08,-7.808888395,B_4,21
2910,5ef0530e6a229555fac1f7c9,8,11267.56,-8.94925643,B_4,14
2911,5ef0530e6a229555fac1f7c9,9,11571.8,-0.035674578,A_6,16
2912,5ef0530e6a229555fac1f7c9,3,12282.3799999998,-20.26878095,B_5,9
2913,5ef0530e6a229555fac1f7c9,4,11848.08,-3.469268652,A_5,3
2914,5ef0530e6a229555fac1f7c9,7,14744.4599999999,-6.64730983,B_6,7
2915,5ef0530e6a229555fac1f7c9,8,21851.4399999999,-7.996227573,B_8,5
2916,5ef0530e6a229555fac1f7c9,6,20119.6199999998,-1.270255393,A_8,26
2917,5ef0530e6a229555fac1f7c9,10,12096.52,-8.225564036,B_8,26
2918,5ef0530e6a229555fac1f7c9,9,11773.6999999999,-8.702416892,A_2,16
2919,5ef0530e6a229555fac1f7c9,7,11408.2600000002,-0.325741096,A_4,4
2920,5ef0530e6a229555fac1f7c9,8,11851.3999999999,-3.77787512,A_2,6
2921,5ef0530e6a229555fac1f7c9,9,13450.3799999998,-4.714947451,B_6,6
2922,5ef0530e6a229555fac1f7c9,10,7988.3600000001,-9.089997087,B_4,9
2923,5ef0530e6a229555fac1f7c9,6,10617.3600000001,-13.5130883,B_3,3
2924,5ef0530e6a229555fac1f7c9,8,5213.01999999978,-6.827642862,B_6,5
2925,5ef0530e6a229555fac1f7c9,9,4238.80000000004,-7.30771808,B_4,3
2926,5ef0530e6a229555fac1f7c9,7,4896.78000000002,-1.439640972,B_7,2
2927,5ef0530e6a229555fac1f7c9,9,7647.69999999995,-6.444767915,B_3,10
2928,5ef0530e6a229555fac1f7c9,4,3742.41999999992,-6.679341564,B_9,16
2929,5ef0530e6a229555fac1f7c9,8,5372.60000000009,-2.681004022,B_4,26
2930,5ef0530e6a229555fac1f7c9,7,3957.43999999994,-2.425303388,A_6,13
2931,5ef0530e6a229555fac1f7c9,3,9852.08000000007,-2.048649049,B_9,4
2932,5ef0530e6a229555fac1f7c9,4,7949.21999999997,-15.38297957,B_8,18
2933,5ef0530e6a229555fac1f7c9,7,5489.76,-6.893440408,A_2,17
2934,5ef0530e6a229555fac1f7c9,4,8321.60000000009,-6.653581611,B_1,10
2935,5ef0530e6a229555fac1f7c9,7,4160.30000000004,1.191383931,B_9,18
2936,5ef0530e6a229555fac1f7c9,9,4876.84000000008,-1.816719176,B_4,29
2937,5ef0530e6a229555fac1f7c9,5,11151.4199999999,-1.168641661,B_7,1
2938,5ef0530e6a229555fac1f7c9,7,5287.91999999992,-26.30529971,B_5,10
2939,5ef0530e6a229555fac1f7c9,3,9151.37999999988,-5.705316199,A_8,29
2940,5ef0530e6a229555fac1f7c9,4,8672.78000000002,-5.536880716,B_1,4
2941,5ef0530e6a229555fac1f7c9,2,5206.28000000002,-3.687048033,A_8,9
2942,5ef0530e6a229555fac1f7c9,8,4464.45999999996,-9.274604834,B_6,12
2943,5ef0530e6a229555fac1f7c9,6,5070.47999999998,2.692983074,B_9,19
2944,5ef0530e6a229555fac1f7c9,6,3975.0,-4.344055274,B_4,35
2945,5ef0530e6a229555fac1f7c9,8,4104.76,0.605994948,B_4,34
2946,5ef0530e6a229555fac1f7c9,4,3850.23999999999,-10.99083534,B_5,19
2947,5ef0530e6a229555fac1f7c9,6,7678.00000000023,1.718538275,B_1,18
2948,5ef0530e6a229555fac1f7c9,2,5287.63999999989,-4.52710375,A_8,28
2949,5ef0530e6a229555fac1f7c9,4,6268.78000000002,-2.965515633,B_8,27
2950,5ef0530e6a229555fac1f7c9,6,3728.45999999996,-0.493524456,A_6,15
2951,5ef0530e6a229555fac1f7c9,3,4040.06000000005,-4.177645817,A_8,24
2952,5ef0530e6a229555fac1f7c9,6,7337.56000000005,-3.530292699,A_9,25
2953,5ef0530e6a229555fac1f7c9,10,6578.12000000011,-0.631816064,B_9,14
2954,5ef0530e6a229555fac1f7c9,6,6339.71999999997,-11.12198586,B_8,23
2955,5ef0530e6a229555fac1f7c9,4,4778.34000000008,-8.549926017,A_6,4
2956,5ef0530e6a229555fac1f7c9,8,9784.06000000005,-6.282947145,A_2,18
2957,5ef0530e6a229555fac1f7c9,6,6104.30000000004,-5.052638784,A_9,29
2958,5ef0530e6a229555fac1f7c9,3,4861.37999999988,-5.399644686,A_6,2
2959,5ef0530e6a229555fac1f7c9,6,5752.62000000011,-5.525621367,B_8,7
2960,5ef0530e6a229555fac1f7c9,8,5353.19999999995,-3.506699797,B_1,13
2961,5ef0530e6a229555fac1f7c9,4,9168.91999999992,-7.330728107,B_8,25
2962,5ef0530e6a229555fac1f7c9,2,5629.28000000002,-3.629293571,B_3,9
2963,5ef0530e6a229555fac1f7c9,3,7485.56000000005,-3.290868755,B_4,7
2964,5ef0530e6a229555fac1f7c9,6,5047.7200000002,1.748321547,B_3,14
2965,5ef0530e6a229555fac1f7c9,6,7532.95999999996,-4.453727438,A_9,17
2966,5ef0530e6a229555fac1f7c9,7,8477.46000000019,-12.74017016,B_4,19
2967,5ef0530e6a229555fac1f7c9,4,5939.5,-8.322744277,A_8,19
2968,5ef0530e6a229555fac1f7c9,3,6571.19999999995,-4.742739564,A_9,11
2969,5ef0530e6a229555fac1f7c9,8,5737.58000000007,-5.414115297,B_9,7
2970,5ef0530e6a229555fac1f7c9,9,4372.87999999988,-9.822086463,B_6,10
2971,5ef0530e6a229555fac1f7c9,4,5829.0,-6.231247597,A_9,31
2972,5ef0530e6a229555fac1f7c9,8,4169.45999999996,-6.8355978,B_8,13
2973,5ef0530e6a229555fac1f7c9,4,7957.28000000002,-9.791320821,B_4,15
2974,5ef0530e6a229555fac1f7c9,10,4040.02000000001,-5.151937487,B_6,17
2975,5ef0530e6a229555fac1f7c9,7,6356.08000000007,-4.523052519,B_4,2
2976,5ef0530e6a229555fac1f7c9,10,3105.56000000005,-2.773495675,A_6,10
2977,5ef0530e6a229555fac1f7c9,7,3255.71999999997,-0.964084869,B_8,2
2978,5ef0530e6a229555fac1f7c9,8,7657.93999999994,-6.453250851,B_5,31
2979,5ef0530e6a229555fac1f7c9,6,4020.13999999989,-11.22788105,B_6,2
2980,5ef0530e6a229555fac1f7c9,10,3504.97999999998,-0.321849388,A_3,2
2981,5ef0530e6a229555fac1f7c9,2,5923.47999999998,-5.880766037,A_6,1
2982,5ef0530e6a229555fac1f7c9,10,3553.47999999998,1.268555424,B_7,9
2983,5ef0530e6a229555fac1f7c9,4,8140.5,-1.755579392,A_8,15
2984,5ef0530e6a229555fac1f7c9,6,12064.8799999998,-15.15956747,B_4,8
2985,5ef0530e6a229555fac1f7c9,10,3438.62000000011,-2.346744575,B_9,2
2986,5ef0530e6a229555fac1f7c9,6,3847.13999999989,-7.562859945,B_1,6
2987,5ef0530e6a229555fac1f7c9,4,6529.23999999999,-9.00037579,B_1,7
2988,5ef0530e6a229555fac1f7c9,8,4704.06000000005,-14.65822495,B_5,16
2989,5ef0530e6a229555fac1f7c9,7,4996.08000000007,-4.446637176,B_7,4
2990,5ef0530e6a229555fac1f7c9,2,5375.82000000006,-5.158173624,B_4,12
2991,5ef0530e6a229555fac1f7c9,1,6619.73999999999,-5.033856214,B_8,9
2992,5ef0530e6a229555fac1f7c9,6,6002.73999999999,-3.163551028,B_9,11
2993,5ef0530e6a229555fac1f7c9,10,4648.07999999984,-5.277533722,B_1,16
2994,5ef0530e6a229555fac1f7c9,2,5195.38000000035,-3.735529945,B_2,5
2995,5ef0530e6a229555fac1f7c9,8,11542.1599999999,-6.057543288,A_9,3
2996,5ef0530e6a229555fac1f7c9,10,10801.6399999998,0.225482563,A_8,12
2997,5ef0530e6a229555fac1f7c9,4,17734.8600000001,-1.720413408,A_8,4
2998,5ef0530e6a229555fac1f7c9,7,9483.43999999994,-3.31829142,A_2,9
2999,5ef0530e6a229555fac1f7c9,8,4554.37999999988,-4.018070228,B_6,13
3000,5ef0530e6a229555fac1f7c9,4,13371.4199999999,-7.769114007,B_9,8
3001,5ef0530e6a229555fac1f7c9,10,6849.08000000007,-1.504861728,B_4,30
3002,5ef0530e6a229555fac1f7c9,9,6205.13999999989,-8.743761616,A_9,16
3003,5ef0530e6a229555fac1f7c9,10,5693.06000000005,-12.94617444,B_5,3
3004,5ef0530e6a229555fac1f7c9,7,3940.26,-0.739297686,B_9,1
3005,5ef0530e6a229555fac1f7c9,2,6822.91999999992,-1.257582348,A_10,5
3006,5ef0530e6a229555fac1f7c9,9,26014.4799999999,-19.66253466,B_5,8
3007,5ef0530e6a229555fac1f7c9,4,10320.3,-12.47410887,B_5,13
3008,5ef0530e6a229555fac1f7c9,6,22253.2999999998,-2.940552011,A_9,23
3009,5ef0530e6a229555fac1f7c9,2,5699.26,-7.938718022,A_10,4
3010,5ef0530e6a229555fac1f7c9,3,4939.80000000004,-2.668496294,A_4,2
3011,5ef0530e6a229555fac1f7c9,9,4704.63999999989,-6.168933858,B_7,8
3012,5ef0530e6a229555fac1f7c9,2,12209.4799999997,-2.847511121,A_8,27
3013,5ef0530e6a229555fac1f7c9,6,8942.12000000011,-2.714044426,A_6,9
3014,5ef0530e6a229555fac1f7c9,7,4130.33999999985,-9.276196879,B_4,24
3015,5ef0530e6a229555fac1f7c9,4,6392.82000000006,-2.435159885,A_4,1
3016,5ef0530e6a229555fac1f7c9,4,9635.08000000007,-14.57092477,A_2,21
3017,5ef0530e6a229555fac1f7c9,6,11456.6,-12.1998625,A_6,8
3018,5ef0530e6a229555fac1f7c9,3,10392.3600000001,-14.92014022,B_5,20
3019,5ef0530e6a229555fac1f7c9,4,4410.73999999999,-2.278183035,A_9,26
3020,5ef0530e6a229555fac1f7c9,8,3113.85999999963,-5.402576211,B_4,23
3021,5ef0530e6a229555fac1f7c9,6,6662.28000000026,-15.71083511,B_8,19
3022,5ef0530e6a229555fac1f7c9,5,12251.1799999999,-8.714994139,B_3,6
3023,5ef0530e6a229555fac1f7c9,10,6005.32000000006,-4.407616847,B_6,15
3024,5ef0530e6a229555fac1f7c9,2,7211.55999999982,-8.265791359,B_3,8
3025,5ef0530e6a229555fac1f7c9,8,124484.479999999,-12.4005227,B_5,21
3026,5ef0530e6a229555fac1f7c9,10,3789.2200000002,-3.861289926,B_6,16
3027,5ef0530e6a229555fac1f7c9,9,4122.77999999979,-17.32696929,B_5,11
3028,5ef0530e6a229555fac1f7c9,8,3843.25999999977,-13.93957059,B_5,25
3029,5ef0530e6a229555fac1f7c9,3,3454.04000000003,-6.547106497,A_8,3
3030,5ef0530e6a229555fac1f7c9,1,3136.24000000022,0.221890844,A_10,3
3031,5ef0530e6a229555fac1f7c9,6,6491.3999999999,-6.942226839,B_5,18
3032,5ef0530e6a229555fac1f7c9,4,7137.02000000001,-3.49417207,B_4,5
3033,5ef0530e6a229555fac1f7c9,7,7054.66000000014,-7.927380688,B_1,14
3034,5ef0530e6a229555fac1f7c9,6,6252.37999999988,-1.183427589,A_9,10
3035,5ef0530e6a229555fac1f7c9,6,10074.6400000001,-5.56702146,A_2,4
3036,5ef0530e6a229555fac1f7c9,2,3989.14000000013,-5.011763865,B_5,14
3037,5ef0530e6a229555fac1f7c9,4,5535.35999999987,-9.16313723,A_9,28
3038,5ef0530e6a229555fac1f7c9,7,7104.18000000016,-17.00611031,A_2,19
3039,5ef0530e6a229555fac1f7c9,9,16055.8200000002,-4.595811296,B_4,25
3040,5ef0530e6a229555fac1f7c9,3,8397.75999999977,-2.440604258,A_2,1
3041,5ef0530e6a229555fac1f7c9,2,4831.96000000042,-4.032711335,A_8,21
3042,5ef0530e6a229555fac1f7c9,2,6561.35999999987,-2.379576229,B_1,9
3043,5ef0530e6a229555fac1f7c9,7,5522.66000000014,-5.962353125,A_5,16
3044,5ef0530e6a229555fac1f7c9,6,8174.2200000002,-14.09645925,B_4,11
3045,5ef0530e6a229555fac1f7c9,9,8977.08000000007,-4.965568913,B_5,30
3046,5ef0530e6a229555fac1f7c9,6,11301.4799999999,-8.905551748,A_9,19
3047,5ef0530e6a229555fac1f7c9,6,13389.1,-2.765758945,A_9,1
3048,5ef0530e6a229555fac1f7c9,7,7069.47999999998,-4.894232891,A_2,12
3049,5ef0530e6a229555fac1f7c9,6,10205.2799999997,-12.45411153,B_5,15
3050,5ef0530e6a229555fac1f7c9,7,6885.20000000018,-9.28984405,B_2,2
3051,5ef0530e6a229555fac1f7c9,4,2989.56000000005,-2.999678743,B_8,10
3052,5ef0530e6a229555fac1f7c9,7,12458.08,-13.52908999,B_8,4
3053,5ef0530e6a229555fac1f7c9,2,6739.81999999983,-10.36638303,B_8,15
3054,5ef0530e6a229555fac1f7c9,3,5174.97999999998,-5.528520129,A_5,2
3055,5ef0530e6a229555fac1f7c9,4,13787.4399999999,-5.083823776,B_6,8
3056,5ef0530e6a229555fac1f7c9,2,6203.85999999987,-7.242683407,B_1,5
3057,5ef0530e6a229555fac1f7c9,1,6761.54000000003,-6.90688691,A_8,10
3058,5ef0530e6a229555fac1f7c9,6,7136.47999999998,-1.520164915,A_9,8
3059,5ef0530e6a229555fac1f7c9,1,8627.02000000001,-7.301894966,A_5,11
3060,5ef0530e6a229555fac1f7c9,7,28813.4799999995,-6.761771024,A_5,10
3061,5ef0530e6a229555fac1f7c9,4,11650.7000000001,-9.475295261,B_9,12
3062,5ef0530e6a229555fac1f7c9,9,5129.48000000044,-2.857006458,A_9,2
3063,5ef0530e6a229555fac1f7c9,2,4785.8999999999,-4.409589802,A_9,14
3064,5ef0530e6a229555fac1f7c9,8,6687.95999999996,-7.264054162,A_9,21
3065,5ef0530e6a229555fac1f7c9,10,3321.08000000007,-4.282057583,B_6,19
3066,5ef0530e6a229555fac1f7c9,7,6953.62000000011,-4.965864688,A_8,16
3067,5ef0530e6a229555fac1f7c9,10,3353.16000000014,-1.870533943,A_6,11
3068,5ef0530e6a229555fac1f7c9,6,3983.97999999998,-7.080573654,B_4,20
3069,5ef0530e6a229555fac1f7c9,4,3625.85999999986,-4.042889335,A_2,10
3070,5ef0530e6a229555fac1f7c9,10,4377.29999999981,-1.456804112,A_8,14
3071,5ef0530e6a229555fac1f7c9,7,5770.37999999988,-8.606198183,B_6,9
3072,5ef0530e6a229555fac1f7c9,6,6503.12000000011,2.559817948,B_1,19
3073,5ef0530e6a229555fac1f7c9,4,9320.2200000002,-7.738109158,B_5,1
3074,5ef0530e6a229555fac1f7c9,6,9098.64000000013,-1.056172266,B_1,3
3075,5ef0530e6a229555fac1f7c9,3,15190.1,-5.464177924,A_9,12
3076,5ef0530e6a229555fac1f7c9,2,5524.3999999999,-5.057528672,A_8,2
3077,5ef0530e6a229555fac1f7c9,2,10668.6200000001,-4.467977017,A_2,8
3078,5ef0530e6a229555fac1f7c9,6,10167.6200000001,-7.710695711,B_8,11
3079,5ef0530e6a229555fac1f7c9,4,4390.35999999987,-3.969683379,B_8,29
3080,5ef0530e6a229555fac1f7c9,2,8902.18000000016,-4.841539236,A_9,20
3081,5ef0530e6a229555fac1f7c9,1,5196.16000000014,-3.55479289,A_8,1
3082,5ef0530e6a229555fac1f7c9,10,4707.33999999985,-3.418515205,B_4,32
3083,5ef0530e6a229555fac1f7c9,10,11231.8999999999,-2.719889736,B_6,14
3084,5ef0530e6a229555fac1f7c9,2,4344.68000000016,0.397452619,A_10,6
3085,5ef0530e6a229555fac1f7c9,10,6027.47999999998,-0.199292796,A_2,14
3086,5ef0530e6a229555fac1f7c9,2,5469.45999999996,-9.011044648,B_3,11
3087,5ef0530e6a229555fac1f7c9,7,5029.35999999987,0.376208366,B_9,15
3088,5ef0530e6a229555fac1f7c9,8,8724.91999999992,-6.72708084,B_8,30
3089,5ef0530e6a229555fac1f7c9,3,9791.54000000003,-13.53065241,A_2,20
3090,5ef0530e6a229555fac1f7c9,7,8652.35999999987,-14.02163075,B_8,24
3091,5ef0530e6a229555fac1f7c9,4,6473.10000000009,-8.374948225,B_8,8
3092,5ef0530e6a229555fac1f7c9,6,10526.7999999998,-16.69515989,B_8,22
3093,5ef0530e6a229555fac1f7c9,4,12292.2999999998,-3.364133847,B_1,11
3094,5ef0530e6a229555fac1f7c9,6,8508.92000000039,-6.320905866,A_9,18
3095,5ef0530e6a229555fac1f7c9,6,11586.4399999999,-5.023634767,B_8,21
3096,5ef0530e6a229555fac1f7c9,1,4937.81999999983,-4.281484105,A_5,9
3097,5ef0530e6a229555fac1f7c9,10,3310.43999999994,-9.787289403,B_7,7
3098,5ef0530e6a229555fac1f7c9,4,5936.77999999979,-5.158912459,A_8,23
3099,5ef0530e6a229555fac1f7c9,9,5320.75999999977,-1.659493527,B_8,1
3100,5ef0530e6a229555fac1f7c9,4,6610.35999999987,-4.846682385,B_2,6
3101,5ef0530e6a229555fac1f7c9,4,13507.7200000002,-7.234171456,B_6,4
3102,5ef0530e6a229555fac1f7c9,3,5586.70000000018,-6.888833045,B_4,17
3103,5ef0530e6a229555fac1f7c9,10,3131.43999999994,-0.254172765,A_6,12
3104,5ef0530e6a229555fac1f7c9,2,11251.4799999999,-9.003365766,A_9,32
3105,5ef0530e6a229555fac1f7c9,10,4503.20000000018,1.783964827,B_1,17
3106,5ef0530e6a229555fac1f7c9,7,4721.52000000001,-11.84590545,B_5,22
3107,5ef0530e6a229555fac1f7c9,7,34493.7999999993,-5.466241554,B_9,5
3108,5ef0530e6a229555fac1f7c9,8,5604.24000000022,-11.06296924,B_8,12
3109,5ef0530e6a229555fac1f7c9,4,5697.66000000014,-6.280622331,A_8,22
3110,5ef0530e6a229555fac1f7c9,10,3355.35999999986,-3.700926975,B_6,18
3111,5ef0530e6a229555fac1f7c9,6,4544.54000000003,-0.50351453,B_9,17
3112,5ef0530e6a229555fac1f7c9,4,4160.2200000002,-6.786703797,B_8,3
3113,5ef0530e6a229555fac1f7c9,2,5121.5,-3.392292175,A_9,27
3114,5ef0530e6a229555fac1f7c9,4,12407.6200000001,-7.373064589,B_5,23
3115,5ef0530e6a229555fac1f7c9,9,4671.93999999994,-2.52338575,A_2,15
3116,5ef0530e6a229555fac1f7c9,4,11485.2999999998,-1.212979047,A_5,7
3117,5ef0530e6a229555fac1f7c9,2,6099.56000000005,-7.544410267,B_2,1
3118,5ef0530e6a229555fac1f7c9,6,9982.62000000011,-5.48546317,B_3,4
3119,5ef0530e6a229555fac1f7c9,9,6801.66000000014,-2.069552363,A_6,14
3120,5ef0530e6a229555fac1f7c9,6,5278.8999999999,-7.781508358,B_5,4
3121,5ef0530e6a229555fac1f7c9,4,5803.12000000011,-8.53811642,A_8,20
3122,5ef0530e6a229555fac1f7c9,1,4458.06000000005,-4.548131178,A_9,13
3123,5ef0530e6a229555fac1f7c9,2,3863.1799999997,-4.082404483,A_9,22
3124,5ef0530e6a229555fac1f7c9,1,3697.11999999964,-4.850927493,B_9,13
3125,5ef0530e6a229555fac1f7c9,4,5878.74000000022,-8.975794897,B_3,5
3126,5ef0530e6a229555fac1f7c9,2,4943.93999999994,-5.425430602,B_4,6
3127,5ef0530e6a229555fac1f7c9,8,4098.45999999996,-4.559187125,A_2,5
3128,5ef0530e6a229555fac1f7c9,4,13588.4399999999,-12.39569285,B_3,1
3129,5ef0530e6a229555fac1f7c9,1,11401.54,-10.38416359,B_5,26
3130,5ef0530e6a229555fac1f7c9,7,31408.9599999999,-2.058963148,B_1,2
3131,5ef0530e6a229555fac1f7c9,7,9917.45999999996,-2.072454832,B_1,12
3132,5ef0530e6a229555fac1f7c9,8,5295.79999999981,-3.046327915,A_9,9
3133,5ef0530e6a229555fac1f7c9,7,9101.47999999998,-3.907844988,A_6,5
3134,5ef0530e6a229555fac1f7c9,7,10222.7200000002,-0.449890281,B_4,4
3135,5ef0530e6a229555fac1f7c9,10,2591.5,-1.810492625,B_4,33
3136,5ef0530e6a229555fac1f7c9,9,12734.1800000001,-4.198112511,B_5,17
3137,5ef0530e6a229555fac1f7c9,6,9454.97999999998,-1.215255865,B_7,5
3138,5ef0530e6a229555fac1f7c9,4,15135.5,-5.140639174,B_8,20
3139,5ef0530e6a229555fac1f7c9,3,6422.25999999977,-7.39095731,B_4,16
3140,5ef0530e6a229555fac1f7c9,7,8453.87999999988,-1.498203057,B_6,1
3141,5ef0530e6a229555fac1f7c9,3,7087.62000000011,-4.651352498,A_9,15
3142,5ef0530e6a229555fac1f7c9,10,5679.81999999983,-2.478863005,A_3,1
3143,5ef0530e6a229555fac1f7c9,10,5479.62000000011,2.025423219,A_6,17
3144,5ef0530e6a229555fac1f7c9,10,3346.79999999981,-1.150484166,B_4,31
3145,5ef0530e6a229555fac1f7c9,1,4010.06000000005,-3.311969808,A_8,5
3146,5ef0530e6a229555fac1f7c9,1,5573.25999999977,-2.652179704,A_9,5
3147,5ef0530e6a229555fac1f7c9,6,5221.66000000014,-4.445864452,B_3,13
3148,5ef0530e6a229555fac1f7c9,3,4430.69999999972,-3.631017974,B_9,9
3149,5ef0530e6a229555fac1f7c9,2,4788.04000000003,-4.903524856,A_5,6
